Label,Distance,StrafingIntensity,AngularVelocity,ReactionTime
AI,5.287,0.206,5.022,-2.000
AI,5.335,0.206,3.507,-2.000
AI,5.381,0.050,2.443,-2.000
AI,5.444,0.050,15.195,-2.000
AI,5.504,0.050,10.637,-2.000
AI,5.563,0.050,7.425,-2.000
AI,5.619,0.050,5.212,-2.000
AI,5.673,0.160,3.654,-2.000
AI,5.717,0.160,5.346,-2.000
AI,5.759,0.160,3.745,-2.000
AI,5.798,0.160,2.620,-2.000
AI,5.835,0.160,1.833,-2.000
AI,5.870,0.266,1.281,-2.000
AI,5.887,0.266,5.068,-2.000
AI,5.902,0.266,3.552,-2.000
AI,5.914,0.266,2.489,-2.000
AI,5.924,0.266,1.744,-2.000
AI,5.932,0.057,1.223,-2.000
AI,5.969,0.057,9.650,-2.000
AI,6.003,0.057,6.739,-2.000
AI,6.036,0.057,4.728,-2.000
AI,6.065,0.057,3.312,-2.000
AI,6.093,0.197,2.319,-2.000
AI,6.116,0.197,10.332,-2.000
AI,6.137,0.197,7.210,-2.000
AI,6.156,0.197,5.057,-2.000
AI,6.172,0.197,3.542,-2.000
AI,6.186,0.051,2.478,-2.000
AI,6.189,0.051,6.445,-2.000
AI,6.191,0.051,4.522,-2.000
AI,6.190,0.051,3.171,-2.000
AI,6.186,0.051,2.223,-2.000
AI,6.181,0.029,1.559,-2.000
AI,6.182,0.029,11.210,-2.000
AI,6.181,0.029,7.821,-2.000
AI,6.178,0.029,5.490,-2.000
AI,6.173,0.029,3.848,-2.000
AI,6.165,0.313,2.694,-2.000
AI,6.142,0.313,11.216,-2.000
AI,6.118,0.313,7.855,-2.000
AI,6.091,0.313,5.547,-2.000
AI,6.062,0.313,3.925,-2.000
AI,6.031,0.378,2.791,-2.000
AI,5.948,0.378,8.537,-2.000
AI,5.981,0.378,6.022,-2.000
AI,5.992,0.378,4.221,-2.000
AI,6.003,0.378,2.952,-2.000
AI,6.014,0.265,2.061,-2.000
AI,5.992,0.265,15.814,-2.000
AI,5.971,0.265,11.076,-2.000
AI,5.950,0.265,7.736,-2.000
AI,5.929,0.265,5.438,-2.000
AI,5.908,0.118,3.821,-2.000
AI,5.834,0.118,12.644,-2.000
AI,5.759,0.118,8.817,-2.000
AI,5.685,0.118,6.198,-2.000
AI,5.610,0.118,4.349,-2.000
AI,5.536,0.019,3.050,-2.000
AI,5.422,0.019,28.897,-2.000
AI,5.307,0.019,20.233,-2.000
AI,5.193,0.019,14.168,-2.000
AI,5.079,0.019,9.924,-2.000
AI,4.966,0.135,13.386,0.380
AI,4.350,0.135,1.609,-2.000
AI,3.742,0.135,1.126,-2.000
AI,3.142,0.135,0.788,-2.000
AI,2.554,0.135,0.552,-2.000
AI,1.982,0.135,0.386,-2.000
AI,1.506,0.284,4.587,-2.000
AI,1.525,0.284,43.902,-2.000
AI,1.542,0.284,30.797,-2.000
AI,1.557,0.284,21.591,-2.000
AI,1.572,0.357,15.121,-2.000
AI,1.567,0.357,26.567,-2.000
AI,1.562,0.357,18.448,-2.000
AI,1.555,0.357,12.786,-2.000
AI,1.548,0.357,8.795,-2.000
AI,1.541,0.237,6.089,-2.000
AI,1.480,0.237,18.914,-2.000
AI,1.422,0.237,13.494,-2.000
AI,1.364,0.237,9.692,-2.000
AI,1.323,0.237,7.142,-2.000
AI,1.302,0.091,5.113,-2.000
AI,1.286,0.091,9.565,-2.000
AI,1.270,0.091,6.654,-2.000
AI,1.252,0.091,4.650,-2.000
AI,1.235,0.091,3.243,-2.000
AI,1.217,0.003,2.260,-2.000
AI,1.189,0.003,18.238,-2.000
AI,1.160,0.003,12.532,-2.000
AI,1.132,0.003,8.694,-2.000
AI,1.153,0.003,6.090,-2.000
AI,1.179,0.046,4.257,-2.000
AI,1.142,0.046,11.448,-2.000
AI,1.156,0.046,7.982,-2.000
AI,1.196,0.046,5.603,-2.000
AI,1.232,0.046,3.926,-2.000
AI,1.262,0.116,2.749,-2.000
AI,1.260,0.116,13.450,-2.000
AI,1.253,0.116,9.372,-2.000
AI,1.244,0.116,6.590,-2.000
AI,1.234,0.116,4.623,-2.000
AI,1.225,0.072,3.240,-2.000
AI,1.229,0.072,7.839,-2.000
AI,1.235,0.072,5.504,-2.000
AI,1.241,0.072,3.858,-2.000
AI,1.247,0.072,2.702,-2.000
AI,1.252,0.145,1.892,-2.000
AI,1.227,0.145,3.443,-2.000
AI,1.197,0.145,2.539,-2.000
AI,1.169,0.145,2.037,-2.000
AI,1.168,0.145,1.631,-2.000
AI,1.198,0.047,1.200,-2.000
AI,1.198,0.047,21.746,-2.000
AI,1.192,0.047,15.232,-2.000
AI,1.183,0.047,10.670,-2.000
AI,1.175,0.047,7.454,-2.000
AI,1.166,0.202,5.237,-2.000
AI,1.174,0.202,12.960,-2.000
AI,1.184,0.202,9.037,-2.000
AI,1.193,0.202,6.353,-2.000
AI,1.201,0.202,4.458,-2.000
AI,1.208,0.428,30.178,-2.000
AI,1.269,0.428,6.092,-2.000
AI,1.286,0.428,4.272,-2.000
AI,1.295,0.428,2.993,-2.000
AI,1.305,0.428,2.096,-2.000
AI,1.316,0.428,1.468,-2.000
AI,1.315,0.037,6.062,-2.000
AI,1.306,0.037,8.333,-2.000
AI,1.290,0.037,6.086,-2.000
AI,1.270,0.037,4.476,-2.000
AI,1.249,0.214,3.318,-2.000
AI,1.245,0.214,8.836,-2.000
AI,1.246,0.214,6.245,-2.000
AI,1.244,0.214,4.415,-2.000
AI,1.242,0.214,3.126,-2.000
AI,1.242,0.027,2.219,-2.000
AI,1.242,0.027,11.556,-2.000
AI,1.243,0.027,8.265,-2.000
AI,1.245,0.027,6.028,-2.000
AI,1.253,0.027,4.479,-2.000
AI,1.281,0.175,3.258,-2.000
AI,1.254,0.175,3.882,-2.000
AI,1.225,0.175,2.709,-2.000
AI,1.197,0.175,1.890,-2.000
AI,1.170,0.175,1.334,-2.000
AI,1.206,0.189,0.935,-2.000
AI,1.201,0.189,8.241,-2.000
AI,1.187,0.189,5.790,-2.000
AI,1.172,0.189,4.060,-2.000
AI,1.156,0.189,2.845,-2.000
AI,1.141,0.085,1.993,-2.000
AI,1.151,0.085,4.808,-2.000
AI,1.163,0.085,3.369,-2.000
AI,1.176,0.085,2.359,-2.000
AI,1.188,0.085,1.652,-2.000
AI,1.198,0.075,1.156,-2.000
AI,1.199,0.075,1.188,-2.000
AI,1.198,0.075,0.829,-2.000
AI,1.197,0.075,0.577,-2.000
AI,1.196,0.075,0.401,-2.000
AI,1.195,0.098,0.280,-2.000
AI,1.195,0.098,3.509,-2.000
AI,1.194,0.098,2.457,-2.000
AI,1.194,0.098,1.720,-2.000
AI,1.194,0.098,1.203,-2.000
AI,1.194,0.100,0.842,-2.000
AI,1.196,0.100,22.404,-2.000
AI,1.199,0.100,15.683,-2.000
AI,1.202,0.100,10.978,-2.000
AI,1.204,0.100,7.661,-2.000
AI,1.207,0.003,5.378,-2.000
AI,1.241,0.003,9.371,-2.000
AI,1.273,0.003,6.744,-2.000
AI,1.290,0.003,4.949,-2.000
AI,1.310,0.003,3.717,-2.000
AI,1.325,0.039,2.891,-2.000
AI,1.313,0.039,11.607,-2.000
AI,1.310,0.039,8.106,-2.000
AI,1.308,0.039,5.700,-2.000
AI,1.307,0.039,4.003,-2.000
AI,1.305,0.003,2.810,-2.000
AI,1.303,0.003,11.894,-2.000
AI,1.301,0.003,8.297,-2.000
AI,1.299,0.003,5.828,-2.000
AI,1.297,0.003,4.087,-2.000
AI,1.294,0.011,5.942,-2.000
AI,1.283,0.011,18.206,-2.000
AI,1.277,0.011,12.744,-2.000
AI,1.273,0.011,8.884,-2.000
AI,1.269,0.011,6.243,-2.000
AI,1.265,0.011,4.378,-2.000
AI,1.263,0.021,2.663,-2.000
AI,1.265,0.021,30.591,-2.000
AI,1.267,0.021,21.453,-2.000
AI,1.268,0.021,15.049,-2.000
AI,1.270,0.011,10.560,-2.000
AI,1.277,0.011,13.424,-2.000
AI,1.283,0.011,9.345,-2.000
AI,1.289,0.011,6.564,-2.000
AI,1.294,0.011,4.600,-2.000
AI,1.297,0.059,3.220,-2.000
AI,1.328,0.059,7.346,-2.000
AI,1.360,0.059,5.150,-2.000
AI,1.391,0.059,3.603,-2.000
AI,1.422,0.059,2.518,-2.000
AI,1.454,0.050,1.757,-2.000
AI,1.453,0.050,5.589,-2.000
AI,1.452,0.050,3.920,-2.000
AI,1.452,0.050,2.748,-2.000
AI,1.451,0.050,1.926,-2.000
AI,1.450,0.115,1.351,-2.000
AI,1.481,0.115,11.675,-2.000
AI,1.513,0.115,8.114,-2.000
AI,1.544,0.115,5.669,-2.000
AI,1.576,0.115,3.946,-2.000
AI,1.608,0.136,2.738,-2.000
AI,1.654,0.136,15.551,-2.000
AI,1.700,0.136,10.914,-2.000
AI,1.746,0.136,7.646,-2.000
AI,1.793,0.136,5.397,-2.000
AI,1.839,0.150,3.814,-2.000
AI,1.930,0.150,20.428,-2.000
AI,2.022,0.150,14.282,-2.000
AI,2.114,0.150,9.981,-2.000
AI,2.206,0.150,6.953,-2.000
AI,2.298,0.139,4.866,-2.000
AI,2.370,0.139,7.149,-2.000
AI,2.443,0.139,5.028,-2.000
AI,2.516,0.139,3.536,-2.000
AI,2.588,0.139,2.490,-2.000
AI,2.661,0.173,1.759,-2.000
AI,2.753,0.173,13.165,-2.000
AI,2.845,0.173,9.156,-2.000
AI,2.937,0.173,6.415,-2.000
AI,3.030,0.173,4.478,-2.000
AI,3.123,0.258,3.117,-2.000
AI,3.214,0.258,13.321,-2.000
AI,3.305,0.258,9.279,-2.000
AI,3.396,0.258,6.521,-2.000
AI,3.487,0.258,4.573,-2.000
AI,3.579,0.023,3.205,-2.000
AI,3.673,0.023,4.889,-2.000
AI,3.768,0.023,3.426,-2.000
AI,3.862,0.023,2.399,-2.000
AI,3.956,0.023,1.680,-2.000
AI,4.051,0.181,1.176,-2.000
AI,4.144,0.181,3.272,-2.000
AI,4.195,0.181,2.296,-2.000
AI,4.246,0.181,1.614,-2.000
AI,4.297,0.181,1.140,-2.000
AI,4.348,0.082,0.812,-2.000
AI,4.358,0.082,18.673,-2.000
AI,4.367,0.082,13.055,-2.000
AI,4.377,0.082,9.080,-2.000
AI,4.387,0.082,6.363,-2.000
AI,4.398,0.185,4.444,-2.000
AI,4.432,0.185,26.077,-2.000
AI,4.466,0.185,18.265,-2.000
AI,4.501,0.185,12.797,-2.000
AI,4.535,0.185,8.931,-2.000
AI,4.570,0.212,6.287,-2.000
AI,4.605,0.212,18.101,-2.000
AI,4.641,0.212,12.671,-2.000
AI,4.677,0.212,8.834,-2.000
AI,4.712,0.212,6.209,-2.000
AI,4.748,0.001,4.355,-2.000
AI,4.775,0.001,12.597,-2.000
AI,4.802,0.001,8.788,-2.000
AI,4.829,0.001,6.182,-2.000
AI,4.857,0.001,4.343,-2.000
AI,4.884,0.015,3.050,-2.000
AI,4.902,0.015,23.471,-1.000
AI,4.920,0.015,16.402,-2.000
AI,4.939,0.015,11.453,-2.000
AI,4.957,0.015,7.961,-2.000
AI,4.976,0.224,5.562,-2.000
AI,5.035,0.224,20.520,-2.000
AI,5.094,0.224,14.371,-2.000
AI,5.153,0.224,10.067,-2.000
AI,5.212,0.224,7.037,-2.000
AI,5.271,0.114,4.946,-2.000
AI,5.291,0.114,14.190,-2.000
AI,5.310,0.114,9.935,-2.000
AI,5.329,0.114,6.940,-2.000
AI,5.349,0.114,4.872,-2.000
AI,5.368,0.335,3.418,-2.000
AI,5.346,0.335,29.087,-2.000
AI,5.325,0.335,20.395,-2.000
AI,5.303,0.335,14.313,-2.000
AI,5.282,0.335,10.057,-2.000
AI,5.260,0.222,7.062,-2.000
AI,5.293,0.222,22.023,-2.000
AI,5.325,0.222,15.382,-2.000
AI,5.358,0.222,10.734,-2.000
AI,5.390,0.222,7.458,-2.000
AI,5.423,0.010,5.204,-2.000
AI,5.409,0.010,17.700,-2.000
AI,5.394,0.010,12.396,-2.000
AI,5.380,0.010,8.649,-2.000
AI,5.366,0.010,6.080,-2.000
AI,5.352,0.285,4.266,-2.000
AI,5.303,0.285,17.202,-2.000
AI,5.253,0.285,12.052,-2.000
AI,5.204,0.285,8.417,-2.000
AI,5.155,0.285,5.926,-2.000
AI,5.106,0.387,4.171,-2.000
AI,5.094,0.387,5.657,-2.000
AI,5.082,0.387,3.988,-2.000
AI,5.070,0.387,2.819,-2.000
AI,5.058,0.387,2.004,-2.000
AI,5.047,0.329,1.439,-2.000
AI,5.017,0.329,7.783,-2.000
AI,4.987,0.329,5.461,-2.000
AI,4.957,0.329,3.826,-2.000
AI,4.927,0.329,2.681,-2.000
AI,4.897,0.208,1.880,-2.000
AI,4.888,0.208,10.979,-2.000
AI,4.878,0.208,7.652,-2.000
AI,4.868,0.208,5.365,-2.000
AI,4.858,0.208,3.753,-2.000
AI,4.849,0.394,2.623,-2.000
AI,4.890,0.394,9.622,-2.000
AI,4.932,0.394,6.724,-2.000
AI,4.974,0.394,4.723,-2.000
AI,5.016,0.394,3.318,-2.000
AI,5.057,0.192,2.336,-2.000
AI,5.032,0.192,8.553,-2.000
AI,4.995,0.192,6.010,-2.000
AI,4.960,0.192,4.223,-2.000
AI,4.926,0.192,2.979,-2.000
AI,4.892,0.458,2.125,-2.000
AI,4.822,0.458,18.068,-2.000
AI,4.751,0.458,12.654,-2.000
AI,4.680,0.458,8.829,-2.000
AI,4.609,0.458,6.211,-2.000
AI,4.537,0.227,4.364,-2.000
AI,4.499,0.227,9.998,-2.000
AI,4.460,0.227,6.963,-2.000
AI,4.422,0.227,4.871,-2.000
AI,4.385,0.227,3.403,-2.000
AI,4.348,0.033,2.379,-2.000
AI,4.310,0.033,11.946,-2.000
AI,4.272,0.033,8.343,-2.000
AI,4.235,0.033,5.870,-2.000
AI,4.197,0.033,4.127,-2.000
AI,4.159,0.014,2.904,-2.000
AI,4.061,0.014,10.941,-2.000
AI,3.962,0.014,7.590,-2.000
AI,3.864,0.014,5.285,-2.000
AI,3.766,0.014,3.661,-2.000
AI,3.668,0.148,2.520,-2.000
AI,3.558,0.148,10.043,-1.000
AI,3.448,0.148,7.016,-2.000
AI,3.339,0.148,4.932,-2.000
AI,3.231,0.148,3.473,-2.000
AI,3.124,0.252,14.264,-2.000
AI,2.577,0.252,1.748,-2.000
AI,2.062,0.252,1.223,-2.000
AI,1.603,0.252,0.856,-2.000
AI,1.257,0.252,0.600,-2.000
AI,1.251,0.252,0.419,-2.000
AI,1.299,0.338,15.230,-2.000
AI,1.326,0.338,13.977,-2.000
AI,1.350,0.338,10.974,-2.000
AI,4.153,0.000,10.602,-2.000
AI,4.153,0.477,73.763,-2.000
AI,3.707,0.477,20.126,-2.000
AI,3.311,0.477,14.088,-2.000
AI,2.982,0.477,9.862,-2.000
AI,2.742,0.477,6.886,-2.000
AI,2.609,0.477,4.831,-2.000
AI,2.598,0.317,17.741,-2.000
AI,2.569,0.317,18.077,-2.000
AI,2.524,0.317,13.652,-2.000
AI,2.468,0.317,10.403,-2.000
AI,2.404,0.050,7.997,-2.000
AI,2.383,0.050,12.130,-2.000
AI,2.358,0.050,8.634,-2.000
AI,2.330,0.050,6.197,-2.000
AI,2.300,0.050,4.445,-2.000
AI,2.266,0.028,3.174,-2.000
AI,2.264,0.028,8.863,-2.000
AI,2.258,0.028,6.177,-2.000
AI,2.250,0.028,4.239,-2.000
AI,2.240,0.028,2.838,-2.000
AI,2.226,0.027,1.831,-2.000
AI,2.211,0.027,29.681,-2.000
AI,2.193,0.027,20.848,-2.000
AI,2.163,0.027,14.709,-2.000
AI,1.971,0.027,11.427,-2.000
AI,1.967,0.237,9.986,-2.000
AI,1.943,0.237,21.691,-2.000
AI,1.920,0.237,15.649,-2.000
AI,1.896,0.237,11.370,-2.000
AI,1.873,0.237,8.448,-2.000
AI,1.851,0.288,6.397,-2.000
AI,1.818,0.288,19.284,-2.000
AI,1.784,0.288,13.877,-2.000
AI,1.752,0.288,10.075,-2.000
AI,1.721,0.288,7.497,-2.000
AI,1.691,0.241,5.713,-2.000
AI,1.616,0.241,17.107,-2.000
AI,1.544,0.241,12.005,-2.000
AI,1.478,0.241,8.437,-2.000
AI,1.416,0.241,6.061,-2.000
AI,1.361,0.135,4.507,-2.000
AI,1.344,0.135,16.120,-2.000
AI,1.328,0.135,11.206,-2.000
AI,1.314,0.135,7.739,-2.000
AI,1.302,0.135,5.368,-2.000
AI,1.308,0.056,3.738,-2.000
AI,1.306,0.056,7.644,-2.000
AI,1.306,0.056,5.386,-2.000
AI,1.306,0.056,3.793,-2.000
AI,1.306,0.056,2.671,-2.000
AI,1.306,0.001,1.882,-2.000
AI,1.306,0.001,14.375,-2.000
AI,1.307,0.001,10.077,-2.000
AI,1.307,0.001,7.051,-2.000
AI,1.306,0.001,4.963,-2.000
AI,1.306,0.523,3.495,-2.000
AI,1.324,0.523,14.142,-2.000
AI,1.345,0.523,10.184,-2.000
AI,1.368,0.523,7.439,-2.000
AI,1.395,0.523,5.588,-2.000
AI,1.422,0.103,4.329,-2.000
AI,1.346,0.103,12.249,-2.000
AI,1.272,0.103,8.519,-2.000
AI,1.241,0.103,5.967,-2.000
AI,1.243,0.103,4.184,-2.000
AI,1.251,0.160,12.189,0.820
AI,1.238,0.160,5.972,-2.000
AI,1.255,0.160,4.188,-2.000
AI,1.275,0.160,2.934,-2.000
AI,1.292,0.160,2.054,-2.000
AI,1.305,0.160,1.438,-2.000
AI,1.317,0.015,2.080,-2.000
AI,1.295,0.015,11.739,-2.000
AI,1.293,0.015,8.186,-2.000
AI,1.293,0.015,5.746,-2.000
AI,1.294,0.000,4.026,-2.000
AI,1.302,0.000,15.349,-2.000
AI,1.305,0.000,10.747,-2.000
AI,1.306,0.000,7.504,-2.000
AI,1.303,0.000,5.269,-2.000
AI,1.298,0.254,3.695,-2.000
AI,1.295,0.254,5.512,-2.000
AI,1.292,0.254,3.861,-2.000
AI,1.289,0.254,2.701,-2.000
AI,1.287,0.254,1.889,-2.000
AI,1.284,0.302,1.321,-2.000
AI,1.265,0.302,13.228,-2.000
AI,1.239,0.302,9.218,-2.000
AI,1.209,0.302,6.533,-2.000
AI,1.167,0.302,4.799,-2.000
AI,1.148,0.018,3.470,-2.000
AI,1.144,0.018,6.246,-2.000
AI,1.144,0.018,4.402,-2.000
AI,1.143,0.018,3.104,-2.000
AI,1.141,0.018,2.192,-2.000
AI,1.139,0.130,1.551,-2.000
AI,1.145,0.130,18.836,-2.000
AI,1.170,0.130,13.170,-2.000
AI,1.203,0.130,9.170,-2.000
AI,1.231,0.130,6.436,-2.000
AI,1.254,0.048,4.505,-2.000
AI,1.257,0.048,31.194,-2.000
AI,1.253,0.048,21.835,-2.000
AI,1.248,0.048,15.284,-2.000
AI,1.242,0.048,10.699,-2.000
AI,1.237,0.055,7.467,-2.000
AI,1.247,0.055,10.332,-2.000
AI,1.262,0.055,6.993,-2.000
AI,1.276,0.055,4.682,-2.000
AI,1.289,0.055,3.059,-2.000
AI,1.300,0.092,1.967,-2.000
AI,1.298,0.092,13.024,-2.000
AI,1.290,0.092,9.056,-2.000
AI,1.281,0.092,6.275,-2.000
AI,1.270,0.092,4.363,-2.000
AI,1.259,0.060,3.026,-2.000
AI,1.258,0.060,19.851,-2.000
AI,1.260,0.060,13.910,-2.000
AI,1.261,0.060,9.748,-2.000
AI,1.262,0.060,6.817,-2.000
AI,1.263,0.050,4.790,-2.000
AI,1.251,0.050,23.963,-2.000
AI,1.236,0.050,16.769,-2.000
AI,1.219,0.050,11.734,-2.000
AI,1.202,0.050,8.182,-2.000
AI,1.184,0.006,6.010,-2.000
AI,1.194,0.006,18.078,-2.000
AI,1.211,0.006,12.655,-2.000
AI,1.227,0.006,8.822,-2.000
AI,1.241,0.006,6.199,-2.000
AI,1.253,0.006,4.347,-2.000
AI,1.277,0.024,3.087,-2.000
AI,1.208,0.024,21.368,-2.000
AI,1.204,0.024,14.957,-2.000
AI,1.136,0.024,10.470,-2.000
AI,1.160,0.054,7.308,-2.000
AI,1.194,0.054,29.325,-2.000
AI,1.230,0.054,20.533,-2.000
AI,1.265,0.054,14.380,-2.000
AI,1.300,0.054,10.073,-2.000
AI,1.336,0.088,7.040,-2.000
AI,1.398,0.088,10.107,-2.000
AI,1.461,0.088,7.026,-2.000
AI,1.525,0.088,4.902,-2.000
AI,1.588,0.088,3.408,-2.000
AI,1.652,0.118,2.361,-2.000
AI,1.661,0.118,22.381,-2.000
AI,1.671,0.118,15.616,-2.000
AI,1.680,0.118,10.880,-2.000
AI,1.689,0.118,7.540,-2.000
AI,1.698,0.126,5.243,-2.000
AI,1.749,0.126,1.254,-2.000
AI,1.801,0.126,0.851,-2.000
AI,1.853,0.126,0.580,-2.000
AI,1.904,0.126,0.404,-2.000
AI,1.956,0.133,0.301,-2.000
AI,2.000,0.133,2.367,-2.000
AI,2.044,0.133,1.622,-2.000
AI,2.089,0.133,1.105,-2.000
AI,2.133,0.133,0.751,-2.000
AI,2.177,0.159,0.513,-2.000
AI,2.269,0.159,15.162,-2.000
AI,2.361,0.159,10.621,-2.000
AI,2.454,0.159,7.421,-2.000
AI,2.546,0.159,5.218,-2.000
AI,2.639,0.149,3.667,-2.000
AI,2.732,0.149,8.916,-2.000
AI,2.825,0.149,6.264,-2.000
AI,2.918,0.149,4.392,-2.000
AI,3.011,0.149,3.078,-2.000
AI,3.105,0.139,2.157,-2.000
AI,3.198,0.139,8.833,-2.000
AI,3.292,0.139,6.178,-2.000
AI,3.385,0.139,4.304,-2.000
AI,3.479,0.139,2.988,-2.000
AI,3.572,0.142,2.067,-2.000
AI,3.666,0.142,18.795,-2.000
AI,3.760,0.142,13.163,-2.000
AI,3.854,0.142,9.179,-2.000
AI,3.947,0.142,6.458,-2.000
AI,4.041,0.112,4.536,-2.000
AI,4.128,0.112,7.990,-2.000
AI,4.193,0.112,5.561,-2.000
AI,4.259,0.112,3.850,-2.000
AI,4.327,0.112,2.655,-2.000
AI,4.395,0.028,1.829,-2.000
AI,4.488,0.028,12.469,-2.000
AI,4.583,0.028,8.638,-2.000
AI,4.678,0.028,6.010,-2.000
AI,4.774,0.028,4.155,-2.000
AI,4.871,0.267,2.854,-2.000
AI,5.018,0.267,15.868,-2.000
AI,5.166,0.267,11.109,-2.000
AI,5.313,0.267,7.751,-2.000
AI,5.461,0.267,5.439,-2.000
AI,5.609,0.513,3.810,-2.000
AI,5.536,0.513,6.380,-2.000
AI,5.462,0.513,4.462,-2.000
AI,5.390,0.513,3.115,-2.000
AI,5.317,0.513,2.175,-2.000
AI,5.245,0.138,1.523,-2.000
AI,5.203,0.138,3.986,-2.000
AI,5.161,0.138,2.794,-2.000
AI,5.118,0.138,1.955,-2.000
AI,5.076,0.138,1.365,-2.000
AI,5.034,0.101,0.949,-2.000
AI,5.001,0.101,7.159,-1.000
AI,4.968,0.101,5.018,-2.000
AI,4.936,0.101,3.510,-2.000
AI,4.903,0.101,2.452,-2.000
AI,4.871,0.096,1.711,-2.000
AI,4.871,0.096,9.129,-2.000
AI,4.872,0.096,6.416,-2.000
AI,4.872,0.096,4.498,-2.000
AI,4.873,0.096,3.150,-2.000
AI,4.873,0.027,2.203,-2.000
AI,4.835,0.027,5.176,-2.000
AI,4.797,0.027,3.630,-2.000
AI,4.758,0.027,2.545,-2.000
AI,4.720,0.027,1.785,-2.000
AI,4.682,0.087,1.253,-2.000
AI,4.696,0.087,10.884,-2.000
AI,4.711,0.087,7.602,-2.000
AI,4.725,0.087,5.344,-2.000
AI,4.740,0.087,3.754,-2.000
AI,4.754,0.268,2.638,-2.000
AI,4.736,0.268,3.749,-2.000
AI,4.717,0.268,2.610,-2.000
AI,4.699,0.268,1.812,-2.000
AI,4.681,0.268,1.254,-2.000
AI,4.662,0.162,0.865,-2.000
AI,4.634,0.162,12.165,-2.000
AI,4.606,0.162,8.491,-2.000
AI,4.577,0.162,5.972,-2.000
AI,4.549,0.162,4.196,-2.000
AI,4.520,0.316,2.949,-2.000
AI,4.504,0.316,20.052,-2.000
AI,4.487,0.316,14.086,-2.000
AI,4.470,0.316,9.912,-2.000
AI,4.454,0.316,6.975,-2.000
AI,4.437,0.075,4.949,-2.000
AI,4.423,0.075,22.385,-2.000
AI,4.409,0.075,15.663,-2.000
AI,4.395,0.075,10.958,-2.000
AI,4.381,0.075,7.641,-2.000
AI,4.366,0.417,5.359,-2.000
AI,4.373,0.417,23.175,-2.000
AI,4.379,0.417,16.231,-2.000
AI,4.385,0.417,11.372,-2.000
AI,4.392,0.417,7.945,-2.000
AI,4.399,0.404,5.592,-2.000
AI,4.376,0.404,12.291,-2.000
AI,4.353,0.404,8.561,-2.000
AI,4.330,0.404,6.008,-2.000
AI,4.308,0.404,4.209,-2.000
AI,4.285,0.398,2.949,-2.000
AI,4.242,0.398,16.525,-2.000
AI,4.199,0.398,11.546,-2.000
AI,4.156,0.398,8.033,-2.000
AI,4.113,0.398,5.623,-2.000
AI,4.070,0.410,3.928,-2.000
AI,4.113,0.410,14.298,-2.000
AI,4.165,0.410,10.033,-2.000
AI,4.218,0.410,7.040,-2.000
AI,4.274,0.410,4.990,-2.000
AI,4.330,0.435,3.567,-2.000
AI,4.325,0.435,5.798,-2.000
AI,4.321,0.435,4.053,-2.000
AI,4.319,0.435,2.854,-2.000
AI,4.318,0.435,2.054,-2.000
AI,4.318,0.395,1.547,-2.000
AI,4.262,0.395,6.448,-2.000
AI,4.206,0.395,4.497,-2.000
AI,4.150,0.395,3.136,-2.000
AI,4.093,0.395,2.195,-2.000
AI,4.037,0.139,1.554,-2.000
AI,4.072,0.139,13.730,-2.000
AI,4.109,0.139,9.507,-2.000
AI,4.147,0.139,6.618,-2.000
AI,4.186,0.139,4.575,-2.000
AI,4.226,0.038,3.140,-2.000
AI,4.127,0.038,17.710,-2.000
AI,4.027,0.038,12.396,-2.000
AI,3.927,0.038,8.643,-2.000
AI,3.827,0.038,6.073,-2.000
AI,3.728,0.359,4.259,-2.000
AI,3.654,0.359,24.705,-1.000
AI,3.582,0.359,17.401,-2.000
AI,3.511,0.359,12.305,-2.000
AI,3.441,0.359,8.724,-2.000
AI,3.373,0.269,6.289,-2.000
AI,3.406,0.269,3.277,-2.000
AI,3.438,0.269,2.338,-2.000
AI,3.470,0.269,1.685,-2.000
AI,3.502,0.269,1.234,-2.000
AI,3.535,0.105,0.925,-2.000
AI,3.510,0.105,14.318,-2.000
AI,3.486,0.105,10.026,-2.000
AI,3.462,0.105,7.000,-2.000
AI,3.438,0.105,4.908,-2.000
AI,3.414,0.147,3.434,-2.000
AI,3.412,0.147,46.583,-2.000
AI,3.411,0.147,32.585,-2.000
AI,3.409,0.147,22.784,-2.000
AI,3.408,0.147,15.921,-2.000
AI,3.406,0.180,11.115,-2.000
AI,3.389,0.180,27.287,-2.000
AI,3.373,0.180,19.140,-2.000
AI,3.356,0.180,13.441,-2.000
AI,3.340,0.180,9.413,-2.000
AI,3.323,0.316,6.668,-2.000
AI,3.326,0.316,37.478,-2.000
AI,3.329,0.316,26.158,-2.000
AI,3.332,0.316,18.225,-2.000
AI,3.336,0.316,12.666,-2.000
AI,3.339,0.077,8.732,-2.000
AI,3.340,0.077,20.754,-2.000
AI,3.340,0.077,14.533,-2.000
AI,3.340,0.077,10.175,-2.000
AI,3.341,0.077,7.104,-2.000
AI,3.341,0.111,4.983,-2.000
AI,3.347,0.111,6.232,-2.000
AI,3.352,0.111,4.384,-2.000
AI,3.358,0.111,3.086,-2.000
AI,3.363,0.111,2.176,-2.000
AI,3.368,0.279,1.539,-2.000
AI,3.396,0.279,3.950,-2.000
AI,3.423,0.279,2.717,-2.000
AI,3.451,0.279,1.849,-2.000
AI,3.479,0.279,1.242,-2.000
AI,3.507,0.098,0.818,-2.000
