Label,Distance,StrafingIntensity,AngularVelocity,ReactionTime
Human,5.039,1.000,0.150,-2.000
Human,5.040,0.999,0.309,-2.000
Human,5.041,0.999,0.437,-2.000
Human,5.042,0.998,0.539,-2.000
Human,5.043,0.998,0.621,-2.000
Human,5.044,0.997,0.686,-2.000
Human,5.045,0.997,0.739,-2.000
Human,5.046,0.997,0.781,-2.000
Human,5.047,0.996,0.815,-2.000
Human,5.048,0.996,0.841,-2.000
Human,5.048,0.996,0.863,-2.000
Human,5.049,0.996,0.880,-2.000
Human,5.050,0.996,0.893,-2.000
Human,5.051,0.996,0.904,-2.000
Human,5.052,0.996,0.913,-2.000
Human,5.053,0.996,0.920,-2.000
Human,5.054,0.996,0.926,-2.000
Human,5.055,0.996,0.930,-2.000
Human,5.056,0.996,0.934,-2.000
Human,5.056,0.996,0.936,-2.000
Human,5.057,0.996,0.938,-2.000
Human,5.058,0.996,0.940,-2.000
Human,5.059,0.996,0.942,-2.000
Human,5.060,0.996,0.942,-2.000
Human,5.061,0.996,0.942,-2.000
Human,5.062,0.996,0.943,-2.000
Human,5.063,0.996,0.944,-2.000
Human,5.064,0.996,0.944,-2.000
Human,5.065,0.996,0.944,-2.000
Human,5.065,0.996,0.944,-2.000
Human,5.066,0.996,0.944,-2.000
Human,5.067,0.996,0.945,-2.000
Human,5.068,0.996,0.945,-2.000
Human,5.069,0.996,0.944,-2.000
Human,5.070,0.996,0.944,-2.000
Human,5.071,0.996,0.944,-2.000
Human,5.072,0.996,0.944,-2.000
Human,5.073,0.996,0.944,-2.000
Human,5.074,0.996,0.944,-2.000
Human,5.074,0.996,0.944,-2.000
Human,5.075,0.996,0.944,-2.000
Human,5.076,0.996,0.944,-2.000
Human,5.077,0.996,0.944,-2.000
Human,5.078,0.996,0.943,-2.000
Human,5.079,0.996,0.942,-2.000
Human,5.080,0.996,0.943,-2.000
Human,5.081,0.996,0.943,-2.000
Human,5.082,0.996,0.943,-2.000
Human,5.082,0.094,0.943,0.020
Human,4.433,0.094,4.714,-2.000
Human,3.789,0.094,0.000,-2.000
Human,3.152,0.094,0.000,-2.000
Human,2.523,0.094,0.000,-2.000
Human,1.937,0.094,0.000,-2.000
Human,1.371,0.000,0.000,-2.000
Human,1.352,0.000,0.389,-2.000
Human,1.335,0.000,0.958,-2.000
Human,1.320,0.000,1.460,-2.000
Human,1.274,0.000,1.846,-2.000
Human,1.238,0.000,1.683,-2.000
Human,1.217,0.000,1.661,-2.000
Human,1.200,0.000,1.746,-2.000
Human,1.182,0.000,1.810,-2.000
Human,1.171,0.000,1.855,-2.000
Human,1.162,0.000,1.888,-2.000
Human,1.153,0.000,1.910,-2.000
Human,1.144,0.000,1.926,-2.000
Human,1.136,0.000,1.937,-2.000
Human,1.141,0.000,1.945,-2.000
Human,1.147,0.000,1.950,-2.000
Human,1.154,0.000,1.954,-2.000
Human,1.160,0.000,1.957,-2.000
Human,1.165,0.000,1.959,-2.000
Human,1.169,0.000,1.960,-2.000
Human,1.172,0.000,1.961,-2.000
Human,1.175,0.000,1.962,-2.000
Human,1.178,0.000,0.983,-2.000
Human,1.181,0.000,3.043,-2.000
Human,1.181,0.000,4.483,-2.000
Human,1.181,0.000,5.490,-2.000
Human,1.181,0.000,6.195,-2.000
Human,1.181,0.000,6.690,-2.000
Human,1.181,0.000,7.036,-2.000
Human,1.181,0.000,7.280,-2.000
Human,1.181,0.000,7.450,-2.000
Human,1.181,0.000,7.570,-2.000
Human,1.188,0.000,7.655,-2.000
Human,1.199,0.000,7.714,-2.000
Human,1.199,0.000,7.756,-2.000
Human,1.199,0.000,7.785,-2.000
Human,1.199,0.000,7.805,-2.000
Human,1.199,0.000,3.915,-2.000
Human,1.199,0.000,1.172,-2.000
Human,1.199,0.000,0.749,-2.000
Human,1.198,0.000,2.095,-2.000
Human,1.197,0.000,3.036,-2.000
Human,1.197,0.000,3.695,-2.000
Human,1.196,0.000,4.156,-2.000
Human,1.194,0.000,4.479,-2.000
Human,1.193,0.000,4.705,-2.000
Human,1.192,0.000,4.864,-2.000
Human,1.190,0.000,4.975,-2.000
Human,1.188,0.000,5.053,-2.000
Human,1.186,0.000,5.108,-2.000
Human,1.184,0.001,5.146,-2.000
Human,1.268,0.001,5.173,-2.000
Human,1.354,0.001,3.626,-2.000
Human,1.439,0.001,2.540,-2.000
Human,1.526,0.001,1.778,-2.000
Human,1.612,0.001,1.244,-2.000
Human,1.699,0.001,0.869,-2.000
Human,1.786,0.001,0.608,-2.000
Human,1.873,0.001,0.424,-2.000
Human,1.960,0.001,0.297,-2.000
Human,2.047,0.001,0.210,-2.000
Human,2.134,0.001,0.146,-2.000
Human,2.221,0.002,0.000,-2.000
Human,2.307,0.002,0.000,-2.000
Human,2.393,0.002,0.000,-2.000
Human,2.479,0.002,0.000,-2.000
Human,2.565,0.002,0.000,-2.000
Human,2.650,0.002,0.000,-2.000
Human,2.735,0.002,0.000,-2.000
Human,2.820,0.002,0.000,-2.000
Human,2.904,0.002,0.000,-2.000
Human,2.988,0.002,0.000,-2.000
Human,3.072,0.002,0.000,-2.000
Human,3.155,0.002,0.000,-2.000
Human,3.237,0.002,0.000,-2.000
Human,3.319,0.002,0.000,-2.000
Human,3.401,0.002,0.000,-2.000
Human,3.482,0.002,0.000,-2.000
Human,3.563,0.002,0.000,-2.000
Human,3.643,0.002,0.000,-2.000
Human,3.722,0.002,0.000,-2.000
Human,3.801,0.002,0.000,-2.000
Human,3.880,0.002,0.000,-2.000
Human,3.958,0.002,0.000,-2.000
Human,4.035,0.003,0.000,-2.000
Human,4.110,0.003,0.000,-2.000
Human,4.175,0.003,0.000,-2.000
Human,4.230,0.004,0.000,-2.000
Human,4.278,0.004,0.000,-2.000
Human,4.319,0.005,0.000,-2.000
Human,4.357,0.006,0.000,-2.000
Human,4.391,0.007,0.000,-2.000
Human,4.424,0.007,0.000,-2.000
Human,4.458,0.008,0.000,-2.000
Human,4.495,0.008,0.000,-2.000
Human,4.535,0.008,0.000,-2.000
Human,4.582,0.008,0.000,-2.000
Human,4.636,0.008,0.000,-2.000
Human,4.699,0.007,0.000,-2.000
Human,4.794,0.006,0.000,-2.000
Human,4.887,0.005,0.000,-2.000
Human,4.977,0.004,0.000,-2.000
Human,5.064,1.000,0.000,-2.000
Human,5.054,1.000,0.000,-2.000
Human,5.040,0.999,0.166,-2.000
Human,5.024,0.045,0.324,-2.000
Human,5.098,0.999,0.450,-2.000
Human,5.075,0.999,0.362,-2.000
Human,5.049,0.998,0.483,-2.000
Human,5.020,0.066,0.582,-2.000
Human,5.082,0.999,0.661,-2.000
Human,5.046,0.998,0.537,-2.000
Human,5.008,0.071,0.629,-2.000
Human,5.060,0.998,0.706,-2.000
Human,5.016,0.067,0.579,-2.000
Human,5.062,0.998,0.670,-2.000
Human,5.012,0.066,0.555,-2.000
Human,5.052,0.998,0.655,-2.000
Human,4.996,0.066,0.548,-2.000
Human,5.030,0.998,0.655,-2.000
Human,4.968,0.067,0.554,-2.000
Human,4.997,0.057,0.667,-2.000
Human,5.023,0.049,0.568,-2.000
Human,5.046,0.999,0.493,-2.000
Human,4.972,0.058,0.435,-2.000
Human,5.064,0.999,0.584,-2.000
Human,5.057,0.998,0.463,-2.000
Human,5.045,0.998,0.549,-2.000
Human,5.027,0.998,0.611,-2.000
Human,5.003,0.068,0.655,-2.000
Human,5.068,0.999,0.684,-2.000
Human,5.034,0.998,0.510,-2.000
Human,4.993,0.059,0.554,-2.000
Human,5.041,0.999,0.585,-2.000
Human,4.989,0.046,0.414,-2.000
Human,5.026,1.000,0.462,-2.000
Human,4.963,0.036,0.303,-2.000
Human,4.989,0.021,0.359,-2.000
Human,5.009,0.008,0.207,-2.000
Human,5.024,0.003,0.000,-2.000
Human,5.035,1.000,0.000,-2.000
Human,4.945,0.002,0.000,-2.000
Human,4.945,0.013,0.000,-2.000
Human,4.940,0.023,0.000,-2.000
Human,4.930,0.032,0.229,-2.000
Human,4.916,0.040,0.322,-2.000
Human,4.898,0.048,0.401,-2.000
Human,4.876,0.055,0.478,-2.000
Human,4.850,0.063,0.554,-2.000
Human,4.821,0.070,0.625,0.020
Human,4.174,0.070,3.482,-2.000
Human,3.533,0.070,0.000,-2.000
Human,2.900,0.070,0.000,-2.000
Human,2.276,0.070,0.000,-2.000
Human,1.736,0.070,0.000,-2.000
Human,1.223,0.000,0.000,-2.000
Human,1.246,0.000,1.857,-2.000
Human,1.271,0.000,2.055,-2.000
Human,1.299,0.000,2.269,-2.000
Human,1.301,0.000,2.437,-2.000
Human,1.301,0.000,2.226,-2.000
Human,1.300,0.000,2.101,-2.000
Human,1.300,0.000,2.030,-2.000
Human,1.300,0.000,1.991,-2.000
Human,1.283,0.000,1.970,-2.000
Human,1.264,0.000,1.896,-2.000
Human,1.247,0.000,1.929,-2.000
Human,1.233,0.000,2.055,-2.000
Human,1.221,0.000,2.220,-2.000
Human,1.171,0.000,2.391,-2.000
Human,1.162,0.000,2.167,-2.000
Human,1.161,0.000,2.094,-2.000
Human,1.163,0.000,2.047,-2.000
Human,1.165,0.000,2.017,-2.000
Human,1.159,0.000,1.998,-2.000
Human,1.151,0.000,1.985,-2.000
Human,1.144,0.000,1.977,-2.000
Human,1.138,0.000,1.002,-2.000
Human,1.132,0.000,3.047,-2.000
Human,1.146,0.000,4.484,-2.000
Human,1.162,0.000,5.491,-2.000
Human,1.178,0.000,6.196,-2.000
Human,1.193,0.000,6.690,-2.000
Human,1.206,0.000,7.037,-2.000
Human,1.191,0.000,7.280,-2.000
Human,1.169,0.000,7.451,-2.000
Human,1.147,0.000,7.573,-2.000
Human,1.123,0.000,7.660,-2.000
Human,1.138,0.000,7.725,-2.000
Human,1.152,0.000,7.762,-2.000
Human,1.164,0.000,7.789,-2.000
Human,1.175,0.000,7.808,-2.000
Human,1.185,0.000,3.918,-2.000
Human,1.193,0.000,1.179,-2.000
Human,1.181,0.000,0.756,-2.000
Human,1.164,0.000,2.096,-2.000
Human,1.147,0.000,3.037,-2.000
Human,1.129,0.000,3.695,-2.000
Human,1.128,0.000,4.156,-2.000
Human,1.148,0.000,4.479,-2.000
Human,1.170,0.000,4.705,-2.000
Human,1.190,0.000,4.864,-2.000
Human,1.208,0.000,4.975,-2.000
Human,1.224,0.000,5.053,-2.000
Human,1.224,0.000,5.108,-2.000
Human,1.221,0.000,5.146,-2.000
Human,1.253,0.004,5.173,-2.000
Human,1.286,0.008,3.626,-2.000
Human,1.319,0.011,2.541,-2.000
Human,1.442,0.045,1.781,-2.000
Human,1.568,0.067,1.322,-2.000
Human,1.696,0.082,1.099,-2.000
Human,1.826,0.091,1.021,-2.000
Human,1.958,0.096,1.005,-2.000
Human,2.000,0.062,1.004,-2.000
Human,2.042,0.035,0.653,-2.000
Human,2.084,0.013,0.377,-2.000
Human,2.127,0.005,0.166,-2.000
Human,2.170,0.019,0.000,-2.000
Human,2.220,0.034,0.189,-2.000
Human,2.271,0.046,0.337,-2.000
Human,2.323,0.055,0.458,-2.000
Human,2.376,0.063,0.554,-2.000
Human,2.430,0.069,0.628,-2.000
Human,2.465,0.058,0.688,-2.000
Human,2.500,0.050,0.582,-2.000
Human,2.535,0.043,0.498,-2.000
Human,2.571,0.038,0.431,-2.000
Human,2.606,0.034,0.378,-2.000
Human,2.641,0.025,0.335,-2.000
Human,2.675,0.019,0.254,-2.000
Human,2.710,0.014,0.189,-2.000
Human,2.745,0.009,0.000,-2.000
Human,2.780,0.006,0.000,-2.000
Human,2.815,0.001,0.000,-2.000
Human,2.851,0.003,0.000,-2.000
Human,2.887,0.006,0.000,-2.000
Human,2.923,0.009,0.000,-2.000
Human,2.958,0.011,0.000,-2.000
Human,2.997,0.002,0.000,-2.000
Human,3.035,0.006,0.000,-2.000
Human,3.074,0.012,0.000,-2.000
Human,3.113,0.016,0.000,-2.000
Human,3.152,0.020,0.162,-2.000
Human,3.197,0.006,0.198,-2.000
Human,3.241,0.006,0.000,-2.000
Human,3.287,0.015,0.000,-2.000
Human,3.332,0.022,0.142,-2.000
Human,3.378,0.028,0.218,-2.000
Human,3.416,0.017,0.280,-2.000
Human,3.454,0.008,0.169,-2.000
Human,3.492,0.001,0.000,-2.000
Human,3.530,0.005,0.000,-2.000
Human,3.568,0.009,0.000,-2.000
Human,3.663,0.007,0.000,-2.000
Human,3.757,0.006,0.000,-2.000
Human,3.852,0.005,0.000,-2.000
Human,3.946,0.004,0.000,-2.000
Human,4.041,0.003,0.000,-2.000
Human,4.135,0.002,0.000,-2.000
Human,4.230,0.002,0.000,-2.000
Human,4.324,0.002,0.000,-2.000
Human,4.419,0.001,0.000,-2.000
Human,4.514,0.001,0.000,-2.000
Human,4.609,0.001,0.000,-2.000
Human,4.703,0.001,0.000,-2.000
Human,4.798,0.001,0.000,-2.000
Human,4.893,0.000,0.000,-2.000
Human,4.988,0.000,0.000,-2.000
Human,5.082,1.000,0.000,-2.000
Human,5.083,1.000,0.000,-2.000
Human,5.084,0.999,0.186,-2.000
Human,5.085,0.999,0.338,-2.000
Human,5.086,0.998,0.458,-2.000
Human,5.087,0.998,0.555,-2.000
Human,5.088,0.998,0.632,-2.000
Human,5.089,0.997,0.693,-2.000
Human,5.090,0.997,0.742,-2.000
Human,5.091,0.997,0.782,-2.000
Human,5.091,0.996,0.814,-2.000
Human,5.092,0.996,0.839,-2.000
Human,5.093,0.996,0.858,-2.000
Human,5.094,0.996,0.875,-2.000
Human,5.095,0.996,0.889,-2.000
Human,5.096,0.996,0.899,-2.000
Human,5.097,0.996,0.907,-2.000
Human,5.098,0.996,0.912,-2.000
Human,5.099,0.996,0.918,-2.000
Human,5.099,0.996,0.923,-2.000
Human,5.100,0.996,0.926,-2.000
Human,5.101,0.996,0.928,-2.000
Human,5.102,0.996,0.930,-2.000
Human,5.103,0.996,0.932,-2.000
Human,5.104,0.996,0.932,-2.000
Human,5.105,0.996,0.934,-2.000
Human,5.106,0.996,0.934,-2.000
Human,5.107,0.996,0.935,-2.000
Human,5.107,0.996,0.936,-2.000
Human,5.108,0.996,0.936,-2.000
Human,5.109,0.996,0.936,-2.000
Human,5.110,0.996,0.937,-2.000
Human,5.111,0.996,0.937,-2.000
Human,5.112,0.996,0.936,-2.000
Human,5.113,0.996,0.936,-2.000
Human,5.114,0.996,0.936,-2.000
Human,5.114,0.996,0.937,-2.000
Human,5.111,0.996,0.937,-2.000
Human,5.107,0.996,0.941,-2.000
Human,5.101,0.995,0.947,-2.000
Human,5.094,0.995,0.954,-2.000
Human,5.084,0.995,0.963,-2.000
Human,5.073,0.995,0.974,-2.000
Human,5.060,0.995,0.987,-2.000
Human,5.045,0.995,1.001,-2.000
Human,5.029,0.995,1.016,-2.000
Human,5.012,0.105,1.034,-2.000
Human,5.087,0.996,1.051,-2.000
Human,5.067,0.996,0.879,-2.000
Human,5.045,0.995,0.934,-2.000
Human,5.023,0.103,0.982,-2.000
Human,5.093,0.996,1.026,-2.000
Human,5.068,0.996,0.875,-2.000
Human,5.042,0.995,0.947,-2.000
Human,5.016,0.107,1.011,-2.000
Human,5.083,0.996,1.069,-2.000
Human,5.055,0.995,0.928,-2.000
Human,5.027,0.994,1.010,-2.000
Human,4.999,0.115,1.083,-2.000
Human,5.063,0.995,1.147,-2.000
Human,5.035,0.994,1.012,-2.000
Human,5.006,0.117,1.099,-2.000
Human,5.071,0.994,1.177,-2.000
Human,5.042,0.993,1.052,-2.000
Human,5.015,0.123,1.147,-2.000
Human,5.081,0.994,1.232,-2.000
Human,5.054,0.993,1.113,-2.000
Human,5.029,0.992,1.213,-2.000
Human,5.005,0.138,1.302,-2.000
Human,5.076,0.992,1.380,-2.000
Human,5.055,0.991,1.255,-2.000
Human,5.036,0.990,1.351,-2.000
Human,5.019,0.150,1.435,-2.000
Human,5.098,0.990,1.509,-2.000
Human,5.085,0.989,1.381,-2.000
Human,5.075,0.988,1.473,-2.000
Human,5.069,0.987,1.553,-2.000
Human,5.067,0.986,1.624,-2.000
Human,5.068,0.985,1.685,-2.000
Human,5.074,0.984,1.739,-2.000
Human,5.083,0.983,1.786,-2.000
Human,5.098,0.983,1.829,-2.000
Human,5.117,0.982,1.865,-2.000
Human,5.141,0.982,1.896,-2.000
Human,5.170,0.981,1.922,-2.000
Human,5.204,0.981,1.944,-2.000
Human,5.205,0.175,1.961,0.020
Human,4.576,0.175,8.773,-2.000
Human,3.954,0.175,0.000,-2.000
Human,3.338,0.175,0.000,-2.000
Human,2.805,0.175,0.000,-2.000
Human,2.283,0.175,0.000,-2.000
Human,1.776,0.165,0.000,-2.000
Human,1.728,0.000,1.661,-2.000
Human,1.772,0.000,1.571,-2.000
Human,1.748,0.000,1.598,-2.000
Human,1.725,0.000,1.811,-2.000
Human,1.704,0.000,2.008,-2.000
Human,1.685,0.000,2.167,-2.000
Human,1.668,0.000,2.291,-2.000
Human,1.705,0.000,2.387,-2.000
Human,1.744,0.000,2.076,-2.000
Human,1.783,0.000,1.931,-2.000
Human,1.824,0.000,1.894,-2.000
Human,1.866,0.000,1.910,-2.000
Human,1.830,0.000,1.949,-2.000
Human,1.795,0.000,1.936,-2.000
Human,1.761,0.000,1.965,-2.000
Human,1.729,0.000,2.016,-2.000
Human,1.698,0.000,2.078,-2.000
Human,1.663,0.000,2.144,-2.000
Human,1.630,0.000,2.198,-2.000
Human,1.599,0.000,2.253,-2.000
Human,1.569,0.000,2.306,-2.000
Human,1.541,0.000,2.360,-2.000
Human,1.510,0.000,1.712,-2.000
Human,1.481,0.000,3.380,-2.000
Human,1.454,0.000,4.741,-2.000
Human,1.429,0.000,5.723,-2.000
Human,1.407,0.000,6.422,-2.000
Human,1.362,0.000,6.919,-2.000
Human,1.319,0.000,7.127,-2.000
Human,1.277,0.000,7.304,-2.000
Human,1.247,0.000,7.452,-2.000
Human,1.267,0.000,7.573,-2.000
Human,1.282,0.000,7.656,-2.000
Human,1.293,0.000,7.715,-2.000
Human,1.300,0.000,7.756,-2.000
Human,1.304,0.000,7.785,-2.000
Human,1.306,0.000,7.805,-2.000
Human,1.333,0.000,3.915,-2.000
Human,1.361,0.000,1.237,-2.000
Human,1.392,0.000,1.044,-2.000
Human,1.424,0.000,2.311,-2.000
Human,1.458,0.000,3.247,-2.000
Human,1.403,0.000,3.908,-2.000
Human,1.349,0.000,4.302,-2.000
Human,1.299,0.000,4.587,-2.000
Human,1.292,0.000,4.792,-2.000
Human,1.294,0.000,4.918,-2.000
Human,1.291,0.000,5.009,-2.000
Human,1.287,0.000,5.102,-2.000
Human,1.284,0.000,5.171,-2.000
Human,1.280,0.103,5.227,-2.000
Human,1.357,0.129,5.275,-2.000
Human,1.405,0.073,3.849,-2.000
Human,1.455,0.028,2.641,-2.000
Human,1.506,0.008,1.799,-2.000
Human,1.558,0.037,1.246,-2.000
Human,1.612,0.059,0.944,-2.000
Human,1.672,0.078,0.847,-2.000
Human,1.733,0.093,0.890,-2.000
Human,1.795,0.104,0.978,-2.000
Human,1.860,0.113,1.065,-2.000
Human,1.926,0.119,1.137,-2.000
Human,1.961,0.090,1.194,-2.000
Human,1.996,0.066,0.900,-2.000
Human,2.031,0.048,0.666,-2.000
Human,2.066,0.033,0.476,-2.000
Human,2.102,0.021,0.324,-2.000
Human,2.167,0.008,0.201,-2.000
Human,2.233,0.031,0.000,-2.000
Human,2.301,0.049,0.311,-2.000
Human,2.371,0.063,0.490,-2.000
Human,2.441,0.073,0.626,-2.000
Human,2.528,0.035,0.732,-2.000
Human,2.615,0.004,0.347,-2.000
Human,2.704,0.019,0.000,-2.000
Human,2.795,0.037,0.186,-2.000
Human,2.887,0.051,0.369,-2.000
Human,2.950,0.023,0.505,-2.000
Human,3.015,0.001,0.229,-2.000
Human,3.080,0.016,0.000,-2.000
Human,3.146,0.030,0.166,-2.000
Human,3.214,0.041,0.301,-2.000
Human,3.288,0.015,0.409,-2.000
Human,3.363,0.005,0.154,-2.000
Human,3.438,0.020,0.000,-2.000
Human,3.515,0.033,0.201,-2.000
Human,3.593,0.042,0.328,-2.000
Human,3.628,0.033,0.426,-2.000
Human,3.663,0.025,0.329,-2.000
Human,3.698,0.019,0.251,-2.000
Human,3.734,0.014,0.192,-2.000
Human,3.769,0.010,0.000,-2.000
Human,3.826,0.021,0.000,-2.000
Human,3.885,0.029,0.204,-2.000
Human,3.943,0.035,0.285,-2.000
Human,4.003,0.040,0.350,-2.000
Human,4.063,0.044,0.403,-2.000
Human,4.099,0.038,0.442,-2.000
Human,4.135,0.034,0.383,-2.000
Human,4.172,0.030,0.338,-2.000
Human,4.208,0.027,0.301,-2.000
Human,4.245,0.025,0.272,-2.000
Human,4.293,0.011,0.249,-2.000
Human,4.341,0.000,0.000,-2.000
Human,4.389,0.008,0.000,-2.000
Human,4.438,0.015,0.000,-2.000
Human,4.487,0.021,0.146,-2.000
Human,4.543,0.007,0.204,-2.000
Human,4.600,0.005,0.000,-2.000
Human,4.657,0.014,0.000,-2.000
Human,4.715,0.021,0.000,-2.000
Human,4.772,0.027,0.210,-2.000
Human,4.833,0.032,0.267,-2.000
Human,4.894,0.035,0.315,-2.000
Human,4.269,0.035,1.768,-2.000
Human,3.651,0.035,0.000,-2.000
Human,3.041,0.035,0.000,-2.000
Human,2.529,0.035,0.000,-2.000
Human,2.026,0.035,0.000,-2.000
Human,1.538,0.000,0.000,-2.000
Human,1.595,0.000,1.257,-2.000
Human,1.652,0.000,1.188,-2.000
Human,1.599,0.000,1.312,-2.000
Human,1.546,0.000,1.525,-2.000
Human,1.494,0.000,1.693,-2.000
Human,1.442,0.000,1.819,-2.000
Human,1.391,0.000,1.913,-2.000
Human,1.337,0.000,1.986,-2.000
Human,1.306,0.000,2.017,-2.000
Human,1.302,0.000,2.033,-2.000
Human,1.302,0.000,2.004,-2.000
Human,1.304,0.000,1.986,-2.000
Human,1.306,0.000,1.975,-2.000
Human,1.306,0.000,1.969,-2.000
Human,1.302,0.000,1.966,-2.000
Human,1.295,0.000,1.964,-2.000
Human,1.285,0.000,1.963,-2.000
Human,1.296,0.000,1.963,-2.000
Human,1.310,0.000,2.049,-2.000
Human,1.326,0.000,2.184,-2.000
Human,1.345,0.000,2.321,-2.000
Human,1.366,0.000,1.750,-2.000
Human,1.323,0.000,3.437,-2.000
Human,1.311,0.000,4.586,-2.000
Human,1.308,0.000,5.533,-2.000
Human,1.299,0.000,6.218,-2.000
Human,1.289,0.000,6.699,-2.000
Human,1.294,0.000,7.039,-2.000
Human,1.300,0.000,7.282,-2.000
Human,1.304,0.000,7.452,-2.000
Human,1.304,0.000,7.571,-2.000
Human,1.304,0.000,7.655,-2.000
Human,1.304,0.000,7.714,-2.000
Human,1.304,0.000,7.756,-2.000
Human,1.304,0.000,7.785,-2.000
Human,1.304,0.000,7.805,-2.000
Human,1.304,0.000,3.915,-2.000
Human,1.304,0.000,1.172,-2.000
Human,1.304,0.000,0.749,-2.000
Human,1.304,0.000,2.095,-2.000
Human,1.304,0.000,3.036,-2.000
Human,1.304,0.000,3.695,-2.000
Human,1.304,0.000,4.156,-2.000
Human,1.304,0.000,4.479,-2.000
Human,1.304,0.000,4.705,-2.000
Human,1.304,0.000,4.864,-2.000
Human,1.304,0.000,4.975,-2.000
Human,1.304,0.000,5.053,-2.000
Human,1.304,0.000,5.108,-2.000
Human,1.304,0.000,5.146,-2.000
Human,1.393,0.000,5.173,-2.000
Human,1.482,0.000,3.626,-2.000
Human,1.572,0.000,2.540,-2.000
Human,1.663,0.000,1.778,-2.000
Human,1.754,0.000,1.244,-2.000
Human,1.846,0.000,0.870,-2.000
Human,1.938,0.000,0.608,-2.000
Human,2.030,0.000,0.426,-2.000
Human,2.122,0.000,0.299,-2.000
Human,2.215,0.000,0.210,-2.000
Human,2.308,0.000,0.142,-2.000
Human,2.401,0.000,0.000,-2.000
Human,2.494,0.000,0.000,-2.000
Human,2.588,0.000,0.000,-2.000
Human,2.681,0.000,0.000,-2.000
Human,2.775,0.000,0.000,-2.000
Human,2.869,0.000,0.000,-2.000
Human,2.963,0.000,0.000,-2.000
Human,3.057,0.000,0.000,-2.000
Human,3.151,0.000,0.000,-2.000
Human,3.245,0.000,0.000,-2.000
Human,3.339,0.000,0.000,-2.000
Human,3.433,0.000,0.000,-2.000
Human,3.527,0.000,0.000,-2.000
Human,3.622,0.000,0.000,-2.000
Human,3.716,0.000,0.000,-2.000
Human,3.811,0.000,0.000,-2.000
Human,3.905,0.000,0.000,-2.000
Human,3.961,0.012,0.000,-2.000
Human,4.018,0.021,0.000,-2.000
Human,4.075,0.028,0.207,-2.000
Human,4.133,0.034,0.280,-2.000
Human,4.250,0.040,0.338,-2.000
Human,4.368,0.045,0.404,-2.000
Human,4.487,0.048,0.450,-2.000
Human,4.606,0.051,0.483,-2.000
Human,4.726,0.052,0.506,-2.000
Human,4.880,0.040,0.520,-2.000
Human,5.034,1.000,0.403,-2.000
Human,5.094,0.999,0.309,-2.000
Human,5.154,0.999,0.421,-2.000
Human,5.214,0.998,0.507,-2.000
Human,5.217,0.997,0.573,-2.000
Human,5.221,0.996,0.757,-2.000
Human,5.228,0.995,0.905,-2.000
Human,5.236,0.994,1.021,-2.000
Human,5.245,0.993,1.114,-2.000
Human,5.229,0.992,1.188,-2.000
Human,5.214,0.992,1.243,-2.000
Human,5.201,0.991,1.289,-2.000
Human,5.190,0.991,1.327,-2.000
Human,5.180,0.990,1.359,-2.000
Human,5.210,0.993,1.386,-1.000
Human,5.239,0.995,1.192,-2.000
Human,5.268,0.996,1.036,-2.000
Human,5.296,0.997,0.910,-2.000
Human,5.324,0.997,0.808,-2.000
Human,5.325,0.997,0.726,-2.000
Human,5.326,0.997,0.760,-2.000
Human,5.327,0.997,0.788,-2.000
Human,5.327,0.997,0.810,-2.000
Human,5.328,0.996,0.828,-2.000
Human,5.329,0.996,0.841,-2.000
Human,5.330,0.996,0.852,-2.000
Human,5.331,0.996,0.861,-2.000
Human,5.332,0.996,0.869,-2.000
Human,5.333,0.996,0.875,-2.000
Human,5.333,0.996,0.879,-2.000
Human,5.334,0.996,0.882,-2.000
Human,5.335,0.996,0.886,-2.000
Human,5.336,0.996,0.888,-2.000
Human,5.337,0.996,0.889,-2.000
Human,5.338,0.996,0.890,-2.000
Human,5.339,0.996,0.892,-2.000
Human,5.339,0.996,0.893,-2.000
Human,5.340,0.996,0.894,-2.000
Human,5.341,0.996,0.894,-2.000
Human,5.342,0.996,0.894,-2.000
Human,5.343,0.996,0.894,-2.000
Human,5.344,0.996,0.894,-2.000
Human,5.345,0.996,0.894,-2.000
Human,5.345,0.996,0.895,-2.000
Human,5.346,0.996,0.895,-2.000
Human,5.347,0.996,0.895,-2.000
Human,5.348,0.996,0.894,-2.000
Human,5.349,0.996,0.894,-2.000
Human,5.350,0.996,0.894,-2.000
Human,5.350,0.996,0.894,-2.000
Human,5.351,0.996,0.894,-2.000
Human,5.352,0.996,0.894,-2.000
Human,5.353,0.996,0.894,-2.000
Human,5.354,0.996,0.894,-2.000
Human,5.355,0.996,0.894,-2.000
Human,5.356,0.996,0.894,-2.000
Human,5.356,0.996,0.894,-2.000
Human,5.357,0.996,0.894,-2.000
Human,5.358,0.996,0.894,-2.000
Human,5.359,0.996,0.893,-2.000
Human,5.360,0.996,0.893,-2.000
Human,5.361,0.996,0.893,-2.000
Human,5.361,0.996,0.894,-2.000
Human,5.362,0.996,0.893,-2.000
Human,5.363,0.996,0.892,-2.000
Human,5.364,0.996,0.892,-2.000
Human,5.365,0.996,0.892,-2.000
Human,5.366,0.996,0.892,-2.000
Human,5.367,0.996,0.892,-2.000
Human,5.367,0.089,0.892,0.020
Human,4.807,0.089,4.462,-2.000
Human,4.253,0.089,0.000,-2.000
Human,3.705,0.089,0.000,-2.000
Human,3.165,0.089,0.000,-2.000
