Label,Distance,StrafingIntensity,AngularVelocity,ReactionTime
AI,3.122,0.067,3.749,-2.000
AI,3.037,0.067,24.502,-2.000
AI,2.952,0.067,17.146,-2.000
AI,2.867,0.067,11.996,-2.000
AI,2.782,0.067,8.360,-2.000
AI,2.698,0.133,5.866,-2.000
AI,2.669,0.133,30.180,-2.000
AI,2.642,0.133,21.096,-2.000
AI,2.616,0.133,14.740,-2.000
AI,2.592,0.133,10.297,-2.000
AI,2.569,0.429,7.178,-2.000
AI,2.515,0.429,40.243,-2.000
AI,2.466,0.429,27.921,-2.000
AI,2.421,0.429,19.257,-2.000
AI,2.381,0.429,13.165,-2.000
AI,2.344,0.326,8.888,-2.000
AI,2.304,0.326,44.519,-2.000
AI,2.268,0.326,31.408,-2.000
AI,2.235,0.326,22.280,-2.000
AI,2.205,0.326,15.934,-2.000
AI,2.177,0.197,11.532,-2.000
AI,2.232,0.197,31.517,-2.000
AI,2.286,0.197,22.058,-2.000
AI,2.341,0.197,15.437,-2.000
AI,2.397,0.197,10.804,-2.000
AI,2.452,0.182,7.539,-2.000
AI,2.423,0.182,20.130,-2.000
AI,2.396,0.182,14.054,-2.000
AI,2.372,0.182,9.805,-2.000
AI,2.350,0.182,6.829,-2.000
AI,2.330,0.223,4.800,-2.000
AI,2.396,0.223,13.001,-2.000
AI,2.461,0.223,9.139,-2.000
AI,2.527,0.223,6.492,-2.000
AI,2.593,0.223,4.622,-2.000
AI,2.658,0.233,3.306,-2.000
AI,2.663,0.233,20.705,-2.000
AI,2.671,0.233,14.453,-2.000
AI,2.680,0.233,10.088,-2.000
AI,2.691,0.233,7.032,-2.000
AI,2.703,0.208,4.951,-2.000
AI,2.742,0.208,23.304,-2.000
AI,2.780,0.208,16.306,-1.000
AI,2.818,0.208,11.405,-2.000
AI,2.857,0.208,7.948,-2.000
AI,2.896,0.183,5.572,-2.000
AI,2.814,0.183,26.842,-2.000
AI,2.734,0.183,18.835,-2.000
AI,2.656,0.183,13.242,-2.000
AI,2.580,0.183,9.305,-2.000
AI,2.506,0.221,6.642,-2.000
AI,2.541,0.221,10.903,-2.000
AI,2.576,0.221,7.607,-2.000
AI,2.611,0.221,5.338,-2.000
AI,2.646,0.221,3.741,-2.000
AI,2.681,0.205,2.623,-2.000
AI,2.640,0.205,13.160,-2.000
AI,2.600,0.205,9.193,-2.000
AI,2.563,0.205,6.500,-2.000
AI,2.527,0.205,4.623,-2.000
AI,2.494,0.170,3.344,-2.000
AI,2.509,0.170,15.803,-2.000
AI,2.524,0.170,11.086,-2.000
AI,2.541,0.170,7.767,-2.000
AI,2.558,0.170,5.494,-2.000
AI,2.576,0.138,3.903,-2.000
AI,2.542,0.138,19.527,-2.000
AI,2.511,0.138,13.896,-2.000
AI,2.480,0.138,9.983,-2.000
AI,2.451,0.138,7.255,-2.000
AI,2.423,0.217,5.393,-2.000
AI,2.391,0.217,19.906,-2.000
AI,2.361,0.217,14.063,-2.000
AI,2.333,0.217,9.995,-2.000
AI,2.308,0.217,7.162,-2.000
AI,2.285,0.184,5.245,-2.000
AI,2.303,0.184,45.510,-2.000
AI,2.321,0.184,31.968,-2.000
AI,2.340,0.184,22.523,-2.000
AI,2.360,0.184,15.937,-2.000
AI,2.380,0.102,11.347,-2.000
AI,2.439,0.102,30.951,-2.000
AI,2.497,0.102,21.638,-2.000
AI,2.556,0.102,15.114,-2.000
AI,2.615,0.102,10.545,-2.000
AI,2.674,0.106,7.325,-2.000
AI,2.645,0.106,21.520,-2.000
AI,2.616,0.106,14.926,-2.000
AI,2.588,0.106,10.297,-2.000
AI,2.561,0.106,7.025,-2.000
AI,2.535,0.115,4.763,-2.000
AI,2.463,0.115,27.244,-2.000
AI,2.393,0.115,19.155,-2.000
AI,2.324,0.115,13.514,-2.000
AI,2.259,0.115,9.548,-2.000
AI,2.195,0.106,6.875,-2.000
AI,2.182,0.106,16.609,-2.000
AI,2.168,0.106,11.673,-2.000
AI,2.154,0.106,8.188,-2.000
AI,2.140,0.106,5.790,-2.000
AI,2.127,0.166,4.099,-2.000
AI,2.147,0.166,6.235,-2.000
AI,2.168,0.166,4.436,-2.000
AI,2.189,0.166,3.171,-2.000
AI,2.209,0.166,2.286,-2.000
AI,2.230,0.189,1.667,-2.000
AI,2.233,0.189,14.583,-2.000
AI,2.236,0.189,10.194,-2.000
AI,2.239,0.189,7.103,-2.000
AI,2.242,0.189,4.973,-2.000
AI,2.245,0.129,3.476,-2.000
AI,2.286,0.129,4.770,-2.000
AI,2.327,0.129,3.341,-2.000
AI,2.368,0.129,2.340,-2.000
AI,2.409,0.129,1.641,-2.000
AI,2.450,0.120,1.154,-2.000
AI,2.444,0.120,8.787,-2.000
AI,2.439,0.120,6.171,-2.000
AI,2.433,0.120,4.324,-2.000
AI,2.427,0.120,3.027,-2.000
AI,2.421,0.197,2.119,-2.000
AI,2.451,0.197,26.538,-2.000
AI,2.482,0.197,18.557,-2.000
AI,2.512,0.197,12.971,-2.000
AI,2.542,0.197,9.021,-2.000
AI,2.572,0.197,6.323,-2.000
AI,2.573,0.197,7.481,-2.000
AI,2.573,0.197,5.290,-2.000
AI,2.574,0.197,3.749,-2.000
AI,2.574,0.197,2.669,-2.000
AI,2.575,0.186,1.914,-2.000
AI,2.590,0.186,28.042,-2.000
AI,2.605,0.186,19.652,-2.000
AI,2.620,0.186,13.780,-2.000
AI,2.636,0.186,9.670,-2.000
AI,2.651,0.196,6.778,-2.000
AI,2.653,0.196,21.930,-2.000
AI,2.655,0.196,15.363,-2.000
AI,2.657,0.196,10.767,-2.000
AI,2.658,0.196,7.528,-2.000
AI,2.660,0.250,5.299,-2.000
AI,2.663,0.250,12.085,-2.000
AI,2.665,0.250,8.465,-2.000
AI,2.668,0.250,5.984,-2.000
AI,2.670,0.250,4.236,-2.000
AI,2.673,0.263,3.012,-2.000
AI,2.683,0.263,11.990,-2.000
AI,2.672,0.263,8.403,-2.000
AI,2.661,0.263,5.957,-2.000
AI,2.651,0.263,4.241,-2.000
AI,2.641,0.204,3.047,-2.000
AI,2.627,0.204,31.462,-2.000
AI,2.614,0.204,21.784,-2.000
AI,2.604,0.204,14.989,-2.000
AI,2.596,0.204,10.218,-2.000
AI,2.590,0.204,6.849,-2.000
AI,2.595,0.204,6.876,-2.000
AI,2.601,0.204,4.730,-2.000
AI,2.607,0.204,3.202,-2.000
AI,2.614,0.204,2.117,-2.000
AI,2.621,0.223,1.352,-2.000
AI,2.611,0.223,43.946,-2.000
AI,2.601,0.223,30.623,-2.000
AI,2.592,0.223,21.290,-2.000
AI,2.584,0.223,14.753,-2.000
AI,2.576,0.212,10.174,-2.000
AI,2.611,0.212,16.734,-2.000
AI,2.647,0.212,11.717,-2.000
AI,2.683,0.212,8.181,-2.000
AI,2.720,0.212,5.757,-2.000
AI,2.758,0.237,4.055,-2.000
AI,2.740,0.237,15.452,-2.000
AI,2.725,0.237,10.772,-2.000
AI,2.712,0.237,7.478,-2.000
AI,2.702,0.237,5.224,-2.000
AI,2.693,0.249,3.665,-2.000
AI,2.700,0.249,21.649,-2.000
AI,2.707,0.249,15.127,-2.000
AI,2.714,0.249,10.565,-2.000
AI,2.720,0.249,7.353,-2.000
AI,2.727,0.279,5.143,-2.000
AI,2.723,0.279,1.864,-2.000
AI,2.720,0.279,1.272,-2.000
AI,2.717,0.279,0.851,-2.000
AI,2.715,0.279,0.555,-2.000
AI,2.713,0.369,0.357,-2.000
AI,2.699,0.369,0.550,-2.000
AI,2.687,0.369,0.500,-2.000
AI,2.675,0.369,0.481,-2.000
AI,2.663,0.369,0.481,-2.000
AI,2.651,0.080,0.493,-2.000
AI,2.647,0.080,12.910,-2.000
AI,2.643,0.080,9.005,-2.000
AI,2.639,0.080,6.330,-2.000
AI,2.636,0.080,4.439,-2.000
AI,2.632,0.064,3.108,-2.000
AI,2.631,0.064,22.492,-2.000
AI,2.630,0.064,15.751,-2.000
AI,2.629,0.064,11.032,-2.000
AI,2.628,0.064,7.705,-2.000
AI,2.627,0.120,5.415,-2.000
AI,2.611,0.120,28.084,-2.000
AI,2.596,0.120,19.690,-2.000
AI,2.580,0.120,13.817,-2.000
AI,2.564,0.120,9.709,-2.000
AI,2.549,0.154,6.820,-2.000
AI,2.592,0.154,6.268,-2.000
AI,2.634,0.154,4.409,-2.000
AI,2.677,0.154,3.104,-2.000
AI,2.720,0.154,2.190,-2.000
AI,2.764,0.165,1.552,-2.000
AI,2.796,0.165,3.197,-2.000
AI,2.829,0.165,2.262,-2.000
AI,2.862,0.165,1.609,-2.000
AI,2.895,0.165,1.157,-2.000
AI,2.928,0.105,0.844,-2.000
AI,2.914,0.105,6.584,-2.000
AI,2.900,0.105,4.625,-2.000
AI,2.886,0.105,3.248,-2.000
AI,2.872,0.105,2.284,-2.000
AI,2.858,0.064,1.609,-2.000
AI,2.871,0.064,9.583,-2.000
AI,2.883,0.064,6.703,-2.000
AI,2.896,0.064,4.713,-2.000
AI,2.909,0.064,3.313,-2.000
AI,2.922,0.173,2.331,-2.000
AI,2.910,0.173,23.909,-2.000
AI,2.848,0.173,16.702,-2.000
AI,2.786,0.173,11.653,-2.000
AI,2.725,0.173,8.087,-2.000
AI,2.664,0.511,5.635,-2.000
AI,2.706,0.511,7.765,-2.000
AI,2.748,0.511,5.373,-2.000
AI,2.791,0.511,3.687,-2.000
AI,2.833,0.511,2.505,-2.000
AI,2.875,0.344,1.677,-2.000
AI,2.845,0.344,10.565,-2.000
AI,2.815,0.344,7.319,-2.000
AI,2.786,0.344,5.077,-2.000
AI,2.757,0.344,3.498,-2.000
AI,2.729,0.032,2.394,-2.000
AI,2.670,0.032,24.475,-2.000
AI,2.612,0.032,17.083,-2.000
AI,2.553,0.032,11.912,-2.000
AI,2.494,0.032,8.262,-2.000
AI,2.436,0.009,5.761,-2.000
AI,2.378,0.009,34.626,-2.000
AI,2.322,0.009,24.457,-2.000
AI,2.266,0.009,17.370,-2.000
AI,2.212,0.009,12.439,-2.000
AI,2.159,0.116,8.985,-2.000
AI,2.159,0.116,44.892,-2.000
AI,2.159,0.116,31.406,-2.000
AI,2.160,0.116,21.965,-2.000
AI,2.162,0.116,15.357,-2.000
AI,2.166,0.259,10.736,-2.000
AI,2.173,0.259,34.555,-2.000
AI,2.181,0.259,24.316,-2.000
AI,2.188,0.259,17.149,-2.000
AI,2.195,0.259,12.131,-2.000
AI,2.203,0.436,8.590,-2.000
AI,2.173,0.436,33.087,-2.000
AI,2.144,0.436,22.995,-2.000
AI,2.115,0.436,15.926,-2.000
AI,2.087,0.436,10.974,-2.000
AI,2.058,0.314,7.480,-2.000
AI,2.046,0.314,28.521,-2.000
AI,2.034,0.314,20.035,-2.000
AI,2.023,0.314,14.118,-2.000
AI,2.012,0.314,9.996,-2.000
AI,2.001,0.134,7.110,-2.000
AI,1.999,0.134,29.410,-2.000
AI,1.997,0.134,20.645,-2.000
AI,1.994,0.134,14.511,-2.000
AI,1.992,0.134,10.218,-2.000
AI,1.989,0.098,7.195,-2.000
AI,1.991,0.098,40.834,-2.000
AI,1.992,0.098,28.630,-2.000
AI,1.994,0.098,20.086,-2.000
AI,1.995,0.098,14.104,-2.000
AI,1.996,0.051,9.916,-2.000
AI,1.975,0.051,21.816,-2.000
AI,1.953,0.051,15.265,-2.000
AI,1.931,0.051,10.677,-2.000
AI,1.910,0.051,7.441,-2.000
AI,1.888,0.186,5.210,-2.000
AI,1.914,0.186,35.921,-2.000
AI,1.939,0.186,25.186,-2.000
AI,1.965,0.186,17.674,-2.000
AI,1.991,0.186,12.418,-2.000
AI,2.017,0.061,8.707,-2.000
AI,2.048,0.061,36.621,-2.000
AI,2.080,0.061,25.626,-2.000
AI,2.111,0.061,17.925,-2.000
AI,2.143,0.061,12.531,-2.000
AI,2.175,0.138,8.718,-2.000
AI,2.176,0.138,25.237,-2.000
AI,2.178,0.138,17.700,-2.000
AI,2.179,0.138,12.427,-2.000
AI,2.181,0.138,8.704,-2.000
AI,2.182,0.182,6.155,-2.000
AI,2.195,0.182,16.613,-2.000
AI,2.208,0.182,11.669,-2.000
AI,2.222,0.182,8.182,-2.000
AI,2.235,0.182,5.789,-2.000
AI,2.248,0.052,4.104,-2.000
AI,2.222,0.052,16.152,-2.000
AI,2.178,0.052,11.312,-2.000
AI,2.137,0.052,7.911,-2.000
AI,2.097,0.052,5.596,-2.000
AI,2.059,0.360,4.003,-2.000
AI,2.087,0.360,33.386,-2.000
AI,2.115,0.360,23.360,-2.000
AI,2.142,0.360,16.345,-2.000
AI,2.169,0.360,11.436,-2.000
AI,2.195,0.547,7.975,-2.000
AI,2.135,0.547,34.382,-2.000
AI,2.075,0.547,23.908,-2.000
AI,2.017,0.547,16.551,-2.000
AI,1.959,0.547,11.378,-2.000
AI,1.903,0.153,7.707,-2.000
AI,1.908,0.153,6.978,-2.000
AI,1.915,0.153,4.954,-2.000
AI,1.923,0.153,3.557,-2.000
AI,1.933,0.153,2.611,-2.000
AI,1.943,0.067,1.990,-2.000
AI,1.886,0.067,7.007,-2.000
AI,1.829,0.067,4.959,-2.000
AI,1.773,0.067,3.541,-2.000
AI,1.716,0.067,2.570,-2.000
AI,1.661,0.242,1.916,-2.000
AI,1.662,0.242,5.826,-2.000
AI,1.664,0.242,3.860,-2.000
AI,1.668,0.242,2.469,-2.000
AI,1.672,0.242,1.499,-2.000
AI,1.678,0.171,0.853,-2.000
AI,1.720,0.171,19.245,-2.000
AI,1.763,0.171,13.601,-2.000
AI,1.806,0.171,9.604,-2.000
AI,1.849,0.171,6.867,-2.000
AI,1.891,0.202,4.930,-2.000
AI,1.916,0.202,6.751,-2.000
AI,1.940,0.202,4.777,-2.000
AI,1.965,0.202,3.396,-2.000
AI,1.990,0.202,2.434,-2.000
AI,2.016,0.208,1.766,-2.000
AI,1.997,0.208,21.234,-2.000
AI,1.978,0.208,14.956,-2.000
AI,1.959,0.208,10.567,-2.000
AI,1.940,0.208,7.480,-2.000
AI,1.921,0.237,5.357,-2.000
AI,1.927,0.237,9.455,-2.000
AI,1.933,0.237,6.508,-2.000
AI,1.939,0.237,4.474,-2.000
AI,1.945,0.237,3.045,-2.000
AI,1.951,0.228,2.047,-2.000
AI,1.946,0.228,3.739,-2.000
AI,1.941,0.228,2.741,-2.000
AI,1.936,0.228,2.044,-2.000
AI,1.931,0.228,1.560,-2.000
AI,1.926,0.207,1.225,-2.000
AI,1.945,0.207,16.758,-2.000
AI,1.963,0.207,11.714,-2.000
AI,1.982,0.207,8.156,-2.000
AI,2.000,0.207,5.716,-2.000
AI,2.019,0.219,4.000,-2.000
AI,2.011,0.219,8.820,-2.000
AI,2.004,0.219,6.207,-2.000
AI,1.996,0.219,4.365,-2.000
AI,1.988,0.219,3.076,-2.000
AI,1.981,0.247,2.180,-2.000
AI,1.980,0.247,24.498,-2.000
AI,1.980,0.247,17.182,-2.000
AI,1.979,0.247,12.063,-2.000
AI,1.979,0.247,8.451,-2.000
AI,1.978,0.282,5.977,-2.000
AI,1.972,0.282,24.347,-2.000
AI,1.966,0.282,17.019,-2.000
AI,1.960,0.282,11.892,-2.000
AI,1.954,0.282,8.275,-2.000
AI,1.948,0.212,5.799,-2.000
AI,1.939,0.212,46.481,-2.000
AI,1.929,0.212,32.580,-2.000
AI,1.920,0.212,22.850,-2.000
AI,1.911,0.212,16.039,-2.000
AI,1.901,0.199,11.273,-2.000
AI,1.906,0.199,31.733,-2.000
AI,5.025,0.000,20.058,-2.000
AI,5.025,0.000,17.101,-2.000
AI,5.025,0.000,12.254,-2.000
AI,5.025,0.133,8.793,-2.000
AI,5.024,0.133,4.882,-2.000
AI,5.023,0.133,3.576,-2.000
AI,5.023,0.133,2.630,-2.000
AI,5.023,0.133,1.942,-2.000
AI,5.024,0.054,1.439,-2.000
AI,5.010,0.054,15.892,-2.000
AI,4.996,0.054,11.140,-2.000
AI,4.983,0.054,7.786,-2.000
AI,4.969,0.054,5.475,-2.000
AI,4.955,0.092,3.845,-2.000
AI,4.948,0.092,10.295,-2.000
AI,4.940,0.092,7.190,-2.000
AI,4.932,0.092,5.046,-2.000
AI,4.925,0.092,3.536,-2.000
AI,4.917,0.102,2.475,-2.000
AI,4.894,0.102,19.128,-2.000
AI,4.871,0.102,13.394,-2.000
AI,4.848,0.102,9.338,-2.000
AI,4.825,0.102,6.570,-2.000
AI,4.802,0.164,4.615,-2.000
AI,4.805,0.164,11.321,-2.000
AI,4.807,0.164,7.906,-2.000
AI,4.810,0.164,5.558,-2.000
AI,4.813,0.164,3.904,-2.000
AI,4.815,0.092,2.743,-2.000
AI,4.829,0.092,25.019,-2.000
AI,4.842,0.092,17.516,-2.000
AI,4.855,0.092,12.263,-2.000
AI,4.869,0.092,8.553,-2.000
AI,4.882,0.080,6.011,-2.000
AI,4.858,0.080,28.505,-2.000
AI,4.834,0.080,19.965,-2.000
AI,4.810,0.080,13.987,-2.000
AI,4.786,0.080,9.802,-2.000
AI,4.762,0.162,6.856,-2.000
AI,4.739,0.162,44.695,-2.000
AI,4.716,0.162,31.284,-2.000
AI,4.693,0.162,21.897,-2.000
AI,4.671,0.162,15.326,-2.000
AI,4.648,0.194,10.726,-2.000
AI,4.615,0.194,19.263,-2.000
AI,4.582,0.194,13.472,-2.000
AI,4.549,0.194,9.373,-2.000
AI,4.516,0.194,6.578,-2.000
AI,4.483,0.342,4.602,-2.000
AI,4.464,0.342,3.949,-2.000
AI,4.445,0.342,2.743,-2.000
AI,4.426,0.342,1.900,-2.000
AI,4.408,0.342,1.314,-2.000
AI,4.389,0.340,0.912,-2.000
AI,4.337,0.340,7.659,-2.000
AI,4.271,0.340,5.392,-2.000
AI,4.208,0.340,3.811,-2.000
AI,4.146,0.340,2.728,-2.000
AI,4.086,0.323,2.009,-2.000
AI,4.005,0.323,17.337,-2.000
AI,3.924,0.323,12.133,-2.000
AI,3.843,0.323,8.464,-2.000
AI,3.761,0.323,5.955,-2.000
AI,3.680,0.326,4.190,-2.000
AI,3.593,0.326,18.758,-2.000
AI,3.508,0.326,12.901,-2.000
AI,3.426,0.326,8.739,-2.000
AI,3.346,0.326,5.882,-2.000
AI,3.268,0.394,3.860,-2.000
AI,3.217,0.394,27.617,-2.000
AI,3.166,0.394,19.351,-2.000
AI,3.114,0.394,13.546,-2.000
AI,3.061,0.394,9.426,-2.000
AI,3.009,0.385,6.599,-2.000
AI,2.973,0.385,23.713,-2.000
AI,2.939,0.385,16.424,-2.000
AI,2.906,0.385,11.312,-2.000
AI,2.874,0.385,7.701,-2.000
AI,2.844,0.307,5.225,-2.000
AI,2.805,0.307,7.796,-2.000
AI,2.767,0.307,5.667,-2.000
AI,2.731,0.307,4.193,-2.000
AI,2.695,0.307,3.189,-2.000
AI,2.661,0.314,2.518,-2.000
AI,2.620,0.314,17.154,-2.000
AI,2.578,0.314,11.976,-2.000
AI,2.536,0.314,8.326,-2.000
AI,2.494,0.314,5.832,-2.000
AI,2.452,0.340,4.084,-2.000
AI,2.416,0.340,43.961,-2.000
AI,2.381,0.340,30.771,-2.000
AI,2.345,0.340,21.541,-2.000
AI,2.309,0.340,15.083,-2.000
AI,2.273,0.313,10.566,-2.000
AI,2.246,0.313,43.387,-2.000
AI,2.218,0.313,30.456,-2.000
AI,2.191,0.313,21.405,-2.000
AI,2.163,0.313,15.073,-2.000
AI,2.136,0.299,10.643,-2.000
AI,2.104,0.299,9.361,-2.000
AI,2.072,0.299,6.636,-2.000
AI,2.040,0.299,4.719,-2.000
AI,2.008,0.299,3.384,-2.000
AI,1.976,0.261,2.464,-2.000
AI,1.999,0.261,14.372,-2.000
AI,2.023,0.261,10.072,-2.000
AI,2.046,0.261,7.046,-2.000
AI,2.069,0.261,4.963,-2.000
AI,2.093,0.227,3.504,-2.000
AI,2.077,0.227,42.037,-2.000
AI,2.061,0.227,29.447,-2.000
AI,2.046,0.227,20.642,-2.000
AI,2.030,0.227,14.486,-2.000
AI,2.015,0.016,10.182,-2.000
AI,2.046,0.016,20.062,-2.000
AI,2.076,0.016,14.041,-2.000
AI,2.107,0.016,9.827,-2.000
AI,2.138,0.016,6.860,-2.000
AI,2.168,0.222,4.811,-2.000
AI,2.214,0.222,13.037,-2.000
AI,2.260,0.222,9.126,-2.000
AI,2.306,0.222,6.456,-2.000
AI,2.352,0.222,4.572,-2.000
AI,2.398,0.054,3.251,-2.000
AI,2.382,0.054,8.802,-2.000
AI,2.366,0.054,6.187,-2.000
AI,2.351,0.054,4.338,-2.000
AI,2.335,0.054,3.037,-2.000
AI,2.319,0.398,2.121,-2.000
AI,2.321,0.398,10.305,-2.000
AI,2.324,0.398,7.128,-2.000
AI,2.326,0.398,4.938,-2.000
AI,2.329,0.398,3.401,-2.000
AI,2.333,0.282,2.333,-2.000
AI,2.341,0.282,14.126,-2.000
AI,2.334,0.282,10.037,-2.000
AI,2.328,0.282,7.168,-2.000
AI,2.323,0.282,5.195,-2.000
AI,2.318,0.082,3.815,-2.000
AI,2.280,0.082,1.302,-2.000
AI,2.244,0.082,1.107,-2.000
AI,2.208,0.082,1.008,-2.000
AI,2.174,0.082,0.972,-2.000
AI,2.141,0.038,0.972,-2.000
AI,2.128,0.038,24.050,-2.000
AI,2.116,0.038,16.560,-2.000
AI,2.105,0.038,11.311,-2.000
AI,2.095,0.038,7.604,-2.000
AI,2.086,0.085,5.063,-2.000
AI,2.036,0.085,26.595,-2.000
AI,1.987,0.085,18.473,-2.000
AI,1.938,0.085,12.746,-2.000
AI,1.891,0.085,8.663,-2.000
AI,1.845,0.163,5.835,-2.000
AI,1.789,0.163,9.643,-2.000
AI,1.733,0.163,6.904,-2.000
AI,1.678,0.163,4.983,-2.000
AI,1.624,0.163,3.649,-2.000
AI,1.569,0.059,2.736,-2.000
AI,1.535,0.059,25.867,-2.000
AI,1.502,0.059,18.426,-2.000
AI,1.471,0.059,13.247,-2.000
AI,1.441,0.059,9.620,-2.000
AI,1.414,0.182,7.173,-2.000
AI,1.404,0.182,5.978,-2.000
AI,1.395,0.182,4.050,-2.000
AI,1.385,0.182,2.712,-2.000
AI,1.376,0.182,1.797,-2.000
AI,1.366,0.009,1.187,-2.000
AI,1.386,0.009,12.609,-2.000
AI,1.407,0.009,8.787,-2.000
AI,1.428,0.009,6.173,-2.000
AI,1.448,0.009,4.328,-2.000
AI,1.469,0.011,3.032,-2.000
AI,1.457,0.011,45.529,-2.000
AI,1.444,0.011,31.889,-2.000
AI,1.431,0.011,22.335,-2.000
AI,1.419,0.011,15.643,-2.000
AI,1.406,0.328,10.955,-2.000
AI,1.382,0.328,45.353,-2.000
AI,1.357,0.328,31.561,-2.000
AI,1.334,0.328,21.886,-2.000
AI,1.311,0.328,15.098,-2.000
AI,1.289,0.024,10.333,-2.000
AI,1.255,0.024,14.842,-2.000
AI,1.221,0.024,10.314,-2.000
AI,1.187,0.024,7.131,-2.000
AI,1.154,0.024,4.946,-2.000
AI,1.202,0.212,3.450,-2.000
AI,1.226,0.212,22.246,-2.000
AI,1.251,0.212,15.451,-2.000
AI,1.275,0.212,10.695,-2.000
AI,1.300,0.212,7.345,-2.000
AI,1.325,0.359,5.043,-2.000
AI,1.301,0.359,21.334,-2.000
AI,1.279,0.359,14.762,-2.000
AI,1.257,0.359,10.135,-2.000
AI,1.276,0.359,7.054,-2.000
AI,1.292,0.333,4.934,-2.000
AI,1.302,0.333,12.714,-2.000
AI,1.305,0.333,8.836,-2.000
AI,1.304,0.333,6.195,-2.000
AI,1.300,0.333,4.284,-2.000
AI,1.293,0.025,2.894,-2.000
AI,1.309,0.025,41.859,-2.000
AI,1.325,0.025,29.336,-2.000
AI,1.342,0.025,20.567,-2.000
AI,1.358,0.025,14.427,-2.000
AI,1.375,0.531,10.127,-2.000
AI,1.368,0.531,30.622,-2.000
AI,1.364,0.531,21.749,-2.000
AI,1.361,0.531,15.568,-2.000
AI,1.359,0.531,11.270,-2.000
AI,1.359,0.202,8.268,-2.000
AI,1.346,0.202,19.023,-2.000
AI,1.317,0.202,13.142,-2.000
AI,1.303,0.202,9.146,-2.000
AI,1.287,0.202,6.344,-2.000
AI,1.268,0.043,4.416,-2.000
AI,1.264,0.043,11.272,-2.000
AI,1.263,0.043,7.907,-2.000
AI,1.263,0.043,5.581,-2.000
AI,1.264,0.043,3.937,-2.000
AI,1.265,0.148,2.778,-2.000
AI,1.260,0.148,26.857,-2.000
AI,1.254,0.148,18.813,-2.000
AI,1.249,0.148,13.180,-2.000
AI,1.243,0.148,9.194,-2.000
AI,1.238,0.125,6.469,-2.000
AI,1.238,0.125,21.536,-2.000
AI,1.239,0.125,15.072,-2.000
AI,1.240,0.125,10.548,-2.000
AI,1.240,0.125,7.360,-2.000
AI,1.241,0.055,5.164,-2.000
AI,1.235,0.055,18.472,-2.000
AI,1.227,0.055,12.932,-2.000
AI,1.219,0.055,9.014,-2.000
AI,1.211,0.055,6.336,-2.000
AI,1.204,0.330,4.445,-2.000
AI,1.198,0.330,11.102,-2.000
AI,1.192,0.330,7.747,-2.000
AI,1.187,0.330,5.439,-2.000
AI,1.182,0.330,3.813,-2.000
AI,1.178,0.169,2.671,-2.000
AI,1.192,0.169,12.765,-2.000
AI,1.208,0.169,8.898,-2.000
AI,1.223,0.169,6.253,-2.000
AI,1.236,0.169,4.385,-2.000
AI,1.247,0.064,3.072,-2.000
AI,1.264,0.064,10.886,-2.000
AI,1.280,0.064,7.641,-2.000
AI,1.297,0.064,5.410,-2.000
AI,1.313,0.064,3.840,-2.000
AI,1.330,0.046,2.738,-2.000
AI,1.335,0.046,23.550,-2.000
AI,1.341,0.046,16.489,-2.000
AI,1.347,0.046,11.547,-2.000
AI,1.353,0.046,8.061,-2.000
AI,1.359,0.145,5.667,-2.000
AI,1.388,0.145,7.252,-2.000
AI,1.418,0.145,5.106,-2.000
AI,1.447,0.145,3.598,-2.000
AI,1.477,0.145,2.544,-2.000
AI,1.507,0.538,1.810,-2.000
AI,1.496,0.538,34.890,-2.000
AI,1.488,0.538,24.449,-2.000
AI,1.480,0.538,17.151,-2.000
AI,1.474,0.538,12.057,-2.000
AI,1.469,0.244,8.484,-2.000
AI,1.470,0.244,37.037,-2.000
AI,1.471,0.244,25.888,-2.000
AI,1.472,0.244,18.087,-2.000
AI,1.473,0.244,12.631,-2.000
AI,1.473,0.219,8.780,-2.000
AI,1.492,0.219,13.776,-2.000
AI,1.511,0.219,9.558,-2.000
AI,1.530,0.219,6.595,-2.000
AI,1.549,0.219,4.556,-2.000
AI,1.568,0.209,3.132,-2.000
AI,1.560,0.209,5.629,-2.000
AI,1.552,0.209,3.900,-2.000
AI,1.544,0.209,2.696,-2.000
AI,1.536,0.209,1.866,-2.000
AI,1.528,0.214,1.306,-2.000
AI,1.539,0.214,12.590,-2.000
AI,1.549,0.214,8.842,-2.000
AI,1.560,0.214,6.277,-2.000
AI,1.570,0.214,4.471,-2.000
AI,1.581,0.191,3.208,-2.000
AI,1.555,0.191,4.185,-2.000
AI,1.530,0.191,2.940,-2.000
AI,1.505,0.191,2.081,-2.000
AI,1.479,0.191,1.501,-2.000
AI,1.454,0.207,1.123,-2.000
AI,1.482,0.207,17.522,-2.000
AI,1.459,0.207,12.266,-2.000
AI,1.435,0.207,8.552,-2.000
AI,1.412,0.207,6.006,-2.000
AI,1.388,0.188,4.208,-2.000
AI,1.350,0.188,42.381,-2.000
AI,1.312,0.188,29.745,-2.000
AI,1.288,0.188,20.846,-2.000
AI,1.285,0.188,14.603,-2.000
AI,1.285,0.119,10.230,-2.000
AI,1.291,0.119,41.836,-2.000
AI,1.297,0.119,29.081,-2.000
AI,1.304,0.119,20.141,-2.000
AI,1.311,0.119,13.873,-2.000
AI,1.318,0.077,9.477,-2.000
AI,1.302,0.077,8.627,-2.000
AI,1.299,0.077,5.967,-2.000
